fold,test_auc,test_acc,test_f1,val_auc,val_acc,balanced_acc,sensitivity,specificity,pr_auc
1,0.9618844696969697,0.9226804123711341,0.9129029361587502,0.9348958333333334,0.8917525773195877,0.9083806818181819,0.8636363636363636,0.953125,0.9308392857253216
2,0.9444839015151516,0.9020618556701031,0.8887983829607506,0.9854271947349864,0.9329896907216495,0.8817471590909092,0.8181818181818182,0.9453125,0.9065473941523396
3,0.9833117875190974,0.9175257731958762,0.9034825870646767,0.9551419708900024,0.9067357512953368,0.8841226936185216,0.7761194029850746,0.9921259842519685,0.9743950738552505
4,0.9565736101169172,0.9119170984455959,0.9031724952043677,0.9581245526127415,0.917098445595855,0.9075996182295395,0.8939393939393939,0.9212598425196851,0.9194190550621799
5,0.9423765211166787,0.8808290155440415,0.8698736552047606,0.9506392045454546,0.8762886597938144,0.8767000715819613,0.8636363636363636,0.889763779527559,0.8779105076548926
