metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9577260579929628,0.8956460113186612,0.9070028310453502,0.9568457512233037,0.8917100448678227,0.843102668475803,0.9403174212598426,0.9218222632899968
std,0.014725576864019851,0.015013098866197408,0.014765844014930874,0.01638143602172924,0.013509366883569573,0.04131693252149965,0.034035199673127146,0.031662427020824224
