fold,test_auc,test_acc,test_f1,val_auc,val_acc,balanced_acc,sensitivity,specificity,pr_auc
1,0.9781013257575758,0.9329896907216495,0.9261601522471088,0.9694602272727273,0.9278350515463918,0.9308712121212122,0.9242424242424242,0.9375,0.9544061478409918
2,0.9608191287878789,0.9278350515463918,0.9212753623188406,0.977553178986955,0.9639175257731959,0.9306344696969697,0.9393939393939394,0.921875,0.9353720696792156
3,0.9675637560230343,0.9432989690721649,0.93612881984975,0.9546647578143641,0.927461139896373,0.9284874838406394,0.8805970149253731,0.9763779527559056,0.9643582874398952
4,0.9648055356716775,0.9378238341968912,0.93092340730136,0.9664757814364113,0.9481865284974094,0.93092340730136,0.9090909090909091,0.952755905511811,0.9304681333322021
5,0.9693987115246958,0.9222797927461139,0.914563966356795,0.9857954545454546,0.9484536082474226,0.9191123836793128,0.9090909090909091,0.9291338582677166,0.9090392537714503
