fold,test_auc,test_acc,test_f1,val_auc,val_acc,balanced_acc,sensitivity,specificity,pr_auc
1,0.9699337121212122,0.9175257731958762,0.9051808406647117,0.9476799242424242,0.8865979381443299,0.8934659090909092,0.8181818181818182,0.96875,0.9506493596072351
