metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9805871212121212,0.9325217391304348,0.9381443298969072,0.9489820075757576,0.9421164772727273,0.9545454545454546,0.9296875,0.9639625150409603
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
