,folds,test_auc,test_acc,test_f1,val_auc,balanced_acc,sensitivity,specificity,pr_auc
0,0,0.9798768939393939,0.9329896907216495,0.9261601522471088,0.9692234848484849,0.9308712121212122,0.9242424242424242,0.9375,0.9584830746264827
1,1,0.9589251893939394,0.9072164948453608,0.8994239631336405,0.9768480432483253,0.9113399621212122,0.9242424242424242,0.8984375,0.9316785568864936
2,2,0.9788459278411094,0.9536082474226805,0.94774176169525,0.9710093056549749,0.9398871782818192,0.8955223880597015,0.984251968503937,0.9733980150553921
3,3,0.9615843474111191,0.9481865284974094,0.9420072115384616,0.9613457408732999,0.9387974230493915,0.9090909090909091,0.968503937007874,0.9187926803476594
4,4,0.9682653304700548,0.9378238341968912,0.9304086538461538,0.9783972537878788,0.9272846575996182,0.8939393939393939,0.9606299212598425,0.9264581488933037
