branch,available,num_samples,logit_space,acc,balanced_acc,macro_f1,auc,pr_auc
full,True,194,post_calibration,0.9226804123711341,0.915719696969697,0.9141972578505086,0.9737215909090908,0.9469309041435543
concept_only,True,194,post_calibration,0.9278350515463918,0.9159564393939394,0.9190220632081098,0.9731297348484849,0.9471530237000407
full_without_visual,True,194,post_calibration,0.9278350515463918,0.9159564393939394,0.9190220632081098,0.9731297348484849,0.9471530237000407
visual_only,True,194,post_calibration,0.9123711340206185,0.9115767045454546,0.9040916625468927,0.9725378787878788,0.9437836047300878
low_only,True,194,post_calibration,0.7731958762886598,0.7694128787878788,0.7570582877959927,0.8504971590909091,0.7602383102544147
high_only,True,194,post_calibration,0.9020618556701031,0.8854166666666667,0.8896770524677502,0.9651988636363636,0.9231876608942664
csg_only,True,194,post_calibration,0.4587628865979381,0.5568181818181819,0.44962308502877524,0.7915482954545455,0.76610120090194
