metric_name,count,mean,std,median,min,max
full_margin,194,8.303211008227363,5.218613833472623,9.262445449829102,-11.736583709716797,16.199302673339844
concept_margin,194,4.323933923674613,2.5125313089374894,5.068406581878662,-4.997080326080322,8.176443099975586
visual_margin,194,3.9778081380675747,2.8347132262204044,4.4852213859558105,-6.868317127227783,8.630733489990234
csg_margin,194,0.008909907822074733,0.022660961094482287,0.010678940918296576,-0.08031248301267624,0.10018085688352585
full_top1_margin,194,8.93923620211402,4.0332740438598975,9.296366214752197,0.00208871066570282,16.199302673339844
concept_top1_margin,194,4.669709899683588,1.7897004239515502,5.068406581878662,0.042467594146728516,8.176443099975586
visual_top1_margin,194,4.32484972284934,2.270293270252879,4.496826648712158,0.07233583927154541,8.630733489990234
csg_top1_margin,194,0.019056433839387425,0.01515776845213564,0.015842255204916,0.00023301993496716022,0.10018085688352585
visual_contribution_ratio,194,0.33996597725955635,0.12997580233712416,0.33107997477054596,0.0073788100853562355,0.7781550288200378
concept_contribution_ratio,194,0.6600340228412569,0.12997580366457331,0.6689200699329376,0.22184497117996216,0.9926211833953857
csg_contribution_ratio,194,0.0028075830639291903,0.005128682533650775,0.0018801307305693626,8.796004294708837e-06,0.04880267009139061
