branch,available,num_samples,logit_space,acc,balanced_acc,macro_f1,auc,pr_auc
full,True,194,post_calibration,0.9226804123711341,0.9193892045454546,0.9148001756697408,0.9723011363636364,0.9447091648091265
concept_only,True,194,post_calibration,0.9123711340206185,0.9042376893939394,0.9027568922305764,0.9705255681818181,0.9409243960635402
full_without_visual,True,194,post_calibration,0.9123711340206185,0.9042376893939394,0.9027568922305764,0.9705255681818181,0.9409243960635402
visual_only,True,194,post_calibration,0.9175257731958762,0.9191524621212122,0.9100289855072464,0.9740767045454546,0.9481820385084798
low_only,True,194,post_calibration,0.7525773195876289,0.7501183712121212,0.7364428846371561,0.8436316287878788,0.7622077999843153
high_only,True,194,post_calibration,0.9020618556701031,0.8890861742424243,0.8905159354857872,0.9524147727272727,0.8974603640761998
csg_only,True,194,post_calibration,0.24742268041237114,0.3489583333333333,0.21400821400821401,0.3491950757575757,0.35033168873998877
