fold,test_auc,test_acc,test_f1,val_auc,val_acc,balanced_acc,sensitivity,specificity,pr_auc
1,0.9680397727272727,0.9226804123711341,0.9129029361587502,0.9351325757575757,0.8917525773195877,0.9083806818181819,0.8636363636363636,0.953125,0.9396965296427424
