metric_name,count,mean,std,median,min,max
full_margin,194,8.25800490010645,4.6595392259260935,9.254450798034668,-10.113945007324219,15.668063163757324
concept_margin,194,3.8640787269651273,2.143842415961524,4.39975643157959,-4.553713798522949,6.969805717468262
visual_margin,194,4.391943156258347,2.6203816179773756,4.736348628997803,-5.566437721252441,8.861980438232422
csg_margin,194,0.023313676398343492,0.031761809188282086,0.026313585229218006,-0.11672727763652802,0.10789741575717926
full_top1_margin,194,8.736614454038364,3.6847684607874625,9.297833442687988,0.1522400975227356,15.668063163757324
concept_top1_margin,194,4.147057119104051,1.5261330097827628,4.42290472984314,0.11123067140579224,6.969805717468262
visual_top1_margin,194,4.643062971762775,2.1441853352459272,4.781937122344971,0.06720775365829468,8.861980438232422
csg_top1_margin,194,0.03179800817166868,0.023264279624222423,0.02958130929619074,0.0003852485679090023,0.11672727763652802
visual_contribution_ratio,194,0.3145767334901449,0.15611363405423123,0.2970646768808365,0.004026748239994049,0.9822413325309753
concept_contribution_ratio,194,0.685423264222354,0.15611363326527497,0.7029353380203247,0.017758645117282867,0.9959732294082642
csg_contribution_ratio,194,0.0026288816155373724,0.0021900598228600985,0.002554250881075859,3.7099675864737947e-06,0.008674908429384232
