flip_type,fold,sample_id,slide_id,label,pred_full,pred_concept_only,pred_visual_only,pred_full_without_visual,full_correct,concept_correct,visual_correct,full_without_visual_correct,full_margin,concept_margin,visual_margin,csg_margin,visual_contribution_ratio,concept_contribution_ratio,csg_contribution_ratio
visual_only_correct_concept_wrong,0,25023977B2,25023977B2,0,1,1,0,1,False,False,True,False,-1.4290977716445923,-1.4980581998825073,0.06604045629501343,-0.04135819897055626,0.5498827695846558,0.4501172602176666,0.0007531205774284899
visual_only_correct_concept_wrong,0,25017355B4,25017355B4,1,1,0,1,0,True,False,True,False,0.14978575706481934,-0.8490118980407715,1.0017170906066895,-0.0010401969775557518,0.30879393219947815,0.6912060379981995,0.0002571345248725265
visual_only_correct_concept_wrong,0,25020556B4,25020556B4,1,1,0,1,0,True,False,True,False,0.5362610816955566,-1.1707342863082886,1.7099151611328125,-0.0025941908825188875,0.33098405599594116,0.6690159440040588,0.0007905623642727733
concept_only_wrong_full_correct,0,25017355B4,25017355B4,1,1,0,1,0,True,False,True,False,0.14978575706481934,-0.8490118980407715,1.0017170906066895,-0.0010401969775557518,0.30879393219947815,0.6912060379981995,0.0002571345248725265
concept_only_wrong_full_correct,0,25020556B4,25020556B4,1,1,0,1,0,True,False,True,False,0.5362610816955566,-1.1707342863082886,1.7099151611328125,-0.0025941908825188875,0.33098405599594116,0.6690159440040588,0.0007905623642727733
full_correct_full_without_visual_wrong,0,25017355B4,25017355B4,1,1,0,1,0,True,False,True,False,0.14978575706481934,-0.8490118980407715,1.0017170906066895,-0.0010401969775557518,0.30879393219947815,0.6912060379981995,0.0002571345248725265
full_correct_full_without_visual_wrong,0,25020556B4,25020556B4,1,1,0,1,0,True,False,True,False,0.5362610816955566,-1.1707342863082886,1.7099151611328125,-0.0025941908825188875,0.33098405599594116,0.6690159440040588,0.0007905623642727733
