branch,available,num_samples,logit_space,acc,balanced_acc,macro_f1,auc,pr_auc
full,True,194,post_calibration,0.9072164948453608,0.8966619318181819,0.8966619318181819,0.945904356060606,0.9102771277013493
concept_only,True,194,post_calibration,0.8917525773195877,0.8812736742424243,0.879876160990712,0.9380918560606061,0.8972200232184432
full_without_visual,True,194,post_calibration,0.8917525773195877,0.8812736742424243,0.879876160990712,0.9380918560606061,0.8972200232184432
visual_only,True,194,post_calibration,0.8969072164948454,0.8851799242424243,0.8851799242424243,0.9504024621212122,0.9199112401072557
low_only,True,194,post_calibration,0.7474226804123711,0.7498816287878788,0.7330600095476116,0.8109611742424243,0.6437306302542934
high_only,True,194,post_calibration,0.9020618556701031,0.8854166666666667,0.8896770524677502,0.9463778409090909,0.8991313632149075
csg_only,True,194,post_calibration,0.7319587628865979,0.6427556818181819,0.6497222222222222,0.5572916666666667,0.5728210820523298
