fold,test_auc,test_acc,test_f1,val_auc,val_acc,balanced_acc,sensitivity,specificity,pr_auc
1,0.6000000000000001,0.7894736842105263,0.4411764705882353,0.6714285714285715,0.7368421052631579,0.5,0.0,1.0,0.49523809523809526
