metric_name,count,mean,std,median,min,max
full_margin,194,6.974709955072894,4.734739303904833,7.4815568923950195,-9.453422546386719,16.958465576171875
concept_margin,194,3.637517931535072,2.254121138242949,4.135768413543701,-5.125032424926758,7.304171085357666
visual_margin,194,3.335378561821795,2.7670614651850918,3.416548490524292,-4.765334129333496,10.336448669433594
csg_margin,194,0.04503872479820989,0.049803516192188785,0.05151858180761337,-0.10114704072475433,0.20659281313419342
full_top1_margin,194,7.590283734896748,3.6676870173306813,7.539764881134033,0.09070038795471191,16.958465576171875
concept_top1_margin,194,4.011032993031531,1.491379608592458,4.175429821014404,0.43516862392425537,7.304171085357666
visual_top1_margin,194,3.6944768638494088,2.265440355704411,3.4486788511276245,0.1088830977678299,10.336448669433594
csg_top1_margin,194,0.05660696254116627,0.036118260595126885,0.05382739007472992,0.00015735265333205462,0.20659281313419342
visual_contribution_ratio,194,0.25750956383771406,0.18251326340484939,0.2120574414730072,0.0008430985035374761,0.7694345116615295
concept_contribution_ratio,194,0.7424904353839835,0.18251326284342428,0.7879426181316376,0.23056545853614807,0.9991568922996521
csg_contribution_ratio,194,0.005969691794726344,0.005659775028956141,0.006823323899880052,1.8413392126603867e-06,0.0527215339243412
