tensor_name,class_id,class_name,state_key,found,shape,expected_shape,shape_matches_expected,expected_num_classes,expected_num_low_concepts,expected_num_high_concepts,low_counts,high_counts,has_nan,has_inf,element_count,finite_count,nonzero_count,min,max,mean,std,abs_max,l1,l2
adj_raw,all,all,rce_cross_scale_graph_adj,True,"(2, 12, 12)","(2, 12, 12)",True,2,12,12,"[12, 12]","[12, 12]",False,False,288,288,288,-0.0026166841853410006,0.002605026587843895,-0.0012610226403921843,0.0012544794008135796,0.0026166841853410006,0.4622175693511963,0.030186127871274948
adj_raw,0,Adenocarcinoma,rce_cross_scale_graph_adj,True,"(12, 12)","(12, 12)",True,2,12,12,"[12, 12]","[12, 12]",False,False,144,144,144,-0.0026166841853410006,-0.0008655567653477192,-0.0022218748927116394,0.0004015559097751975,0.0026166841853410006,0.3199499845504761,0.027094434946775436
adj_raw,1,NonAdenocarcinoma,rce_cross_scale_graph_adj,True,"(12, 12)","(12, 12)",True,2,12,12,"[12, 12]","[12, 12]",False,False,144,144,144,-0.001232916722074151,0.002605026587843895,-0.00030017050448805094,0.0010675749508664012,0.002605026587843895,0.14226756989955902,0.01330766174942255
adj_tanh,all,all,rce_cross_scale_graph_adj,True,"(2, 12, 12)","(2, 12, 12)",True,2,12,12,"[12, 12]","[12, 12]",False,False,288,288,288,-0.0026166781317442656,0.0026050207670778036,-0.001261020777747035,0.0012544769560918212,0.0026166781317442656,0.462216854095459,0.03018607571721077
adj_tanh,0,Adenocarcinoma,rce_cross_scale_graph_adj,True,"(12, 12)","(12, 12)",True,2,12,12,"[12, 12]","[12, 12]",False,False,144,144,144,-0.0026166781317442656,-0.0008655565325170755,-0.0022218707017600536,0.00040155465831048787,0.0026166781317442656,0.3199493885040283,0.027094384655356407
adj_tanh,1,NonAdenocarcinoma,rce_cross_scale_graph_adj,True,"(12, 12)","(12, 12)",True,2,12,12,"[12, 12]","[12, 12]",False,False,144,144,144,-0.001232916139997542,0.0026050207670778036,-0.00030017082463018596,0.0010675735538825393,0.0026050207670778036,0.14226746559143066,0.013307647779583931
alpha,all,all,rce_cross_scale_graph_alpha,True,(),,,2,12,12,"[12, 12]","[12, 12]",False,False,1,1,1,0.05033520981669426,0.05033520981669426,0.05033520981669426,0.0,0.05033520981669426,0.05033520981669426,0.05033520981669426
