branch,available,num_samples,logit_space,acc,balanced_acc,macro_f1,auc,pr_auc
full,True,194,post_calibration,0.9072164948453608,0.9076704545454546,0.8987826086956522,0.9757339015151515,0.9547979037555256
concept_only,True,194,post_calibration,0.9072164948453608,0.904000946969697,0.898109243697479,0.9605823863636364,0.934061234017424
full_without_visual,True,194,post_calibration,0.9072164948453608,0.904000946969697,0.898109243697479,0.9605823863636364,0.934061234017424
visual_only,True,194,post_calibration,0.9020618556701031,0.9037642045454546,0.8935020658172257,0.9759706439393939,0.9553341018953734
low_only,True,194,post_calibration,0.7164948453608248,0.7337831439393939,0.7069566889126913,0.838186553030303,0.7549672219304115
high_only,True,194,post_calibration,0.9020618556701031,0.8890861742424243,0.8905159354857872,0.9267282196969697,0.8649612551681448
csg_only,True,194,post_calibration,0.6030927835051546,0.46070075757575757,0.38806275859243783,0.2109375,0.2252176961276505
