,folds,test_auc,test_acc,test_f1,val_auc,balanced_acc,sensitivity,specificity,pr_auc
0,0,0.9683948863636364,0.9278350515463918,0.9183894230769231,0.9431818181818182,0.9122869318181819,0.8636363636363636,0.9609375,0.945292696283196
