metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9604990131883533,0.8983561050202871,0.9080444420704022,0.9652969243572759,0.9017895852030116,0.8821347806422434,0.9214443897637796,0.9158556754554175
std,0.01179305500767079,0.0252744720763779,0.022797687163191187,0.0157383502442219,0.027496848505688395,0.06463001170547375,0.037683565148346344,0.03223558406736738
