,folds,test_auc,test_acc,test_f1,val_auc,balanced_acc,sensitivity,specificity,pr_auc
0,0,0.9623579545454546,0.9072164948453608,0.8950721153846154,0.9233546401515151,0.8893229166666667,0.8333333333333334,0.9453125,0.9290492483630928
1,1,0.9328835227272727,0.8865979381443299,0.8684826821151239,0.9824891291573628,0.8553503787878788,0.7575757575757576,0.953125,0.8973083431461608
2,2,0.9836643553884123,0.9278350515463918,0.919625946969697,0.9550226676210929,0.9166764602185921,0.8805970149253731,0.952755905511811,0.9640717621306754
3,3,0.9387974230493915,0.9067357512953368,0.898492286115007,0.9633738964447626,0.9073013600572655,0.9090909090909091,0.905511811023622,0.838755081661699
4,4,0.9630159866380339,0.9222797927461139,0.9156787929979903,0.9772727272727273,0.9263898830827966,0.9393939393939394,0.9133858267716536,0.8716630975687808
