metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9561438484697131,0.8994703647164867,0.9101330057155067,0.9603026121294922,0.8990081997626399,0.8639981908638624,0.9340182086614174,0.9001695065740817
std,0.018358436354409088,0.01816314042923939,0.014386477265797816,0.020893489801586652,0.025022032521641795,0.06365447492214227,0.020406085680910624,0.04361208765669817
