metric_name,count,mean,std,median,min,max
full_margin,194,7.2973290902284,5.03847585575674,8.993902206420898,-12.60727310180664,13.522590637207031
concept_margin,194,3.8310139312879326,2.858079547120796,4.681627035140991,-6.730201244354248,7.283140182495117
visual_margin,194,3.469106670891501,2.357679793686978,4.324085712432861,-5.885806560516357,6.981270790100098
csg_margin,194,0.0040015160566983145,0.0070001212333040295,0.008158919867128134,-0.013992775231599808,0.011559081263840199
full_top1_margin,194,8.147831707808775,3.5000127516000874,9.069751739501953,0.21085534989833832,13.522590637207031
concept_top1_margin,194,4.38181150466511,1.9091920744065867,4.819261074066162,0.02918076515197754,7.283140182495117
visual_top1_margin,194,3.8329465655782786,1.7034892805666437,4.446592330932617,0.22609587013721466,6.981270790100098
csg_top1_margin,194,0.007653968178273476,0.0025358626064803606,0.008399066515266895,8.6591811850667e-05,0.013992775231599808
visual_contribution_ratio,194,0.4065079219428073,0.17485836931843723,0.36296363174915314,0.02457878738641739,0.9982216954231262
concept_contribution_ratio,194,0.5934920762935605,0.17485837206599222,0.6370363235473633,0.0017782809445634484,0.9754211902618408
csg_contribution_ratio,194,0.0003561397686061139,0.000575341565466146,0.00010556816050666384,1.3521453183784615e-06,0.004231808707118034
