metric_name,count,mean,std,median,min,max
full_margin,194,9.06987244382347,6.196470543364462,11.53408145904541,-12.744515419006348,17.565773010253906
concept_margin,194,4.681987930204451,3.1560547371375494,5.794702053070068,-6.491919040679932,9.195720672607422
visual_margin,194,4.390052213804009,3.1918194414776404,5.399554967880249,-6.384779930114746,8.743722915649414
csg_margin,194,0.0277284262245809,0.03189793594364754,0.040554413571953773,-0.06578019261360168,0.08200450986623764
full_top1_margin,194,10.045748310605275,4.443171639941794,11.625487327575684,0.2719719409942627,17.565773010253906
concept_top1_margin,194,5.263802651892004,2.043055095763017,5.828527927398682,0.13051700592041016,9.195720672607422
visual_top1_margin,194,4.827271245035929,2.481475793508652,5.526303768157959,0.10370314121246338,8.743722915649414
csg_top1_margin,194,0.037633752810394334,0.01923654303047208,0.04166611097753048,0.0002303288783878088,0.08200450986623764
visual_contribution_ratio,194,0.24011527542048855,0.10678864718946504,0.2618137001991272,0.0007740107830613852,0.4955812990665436
concept_contribution_ratio,194,0.7598847224540317,0.10678864538980957,0.7381862998008728,0.504418671131134,0.999225914478302
csg_contribution_ratio,194,0.0025117636332769385,0.0019343470272275309,0.0027346310671418905,6.951179329917068e-06,0.01802802085876465
