metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9639976844927117,0.897900209544163,0.9101223225255062,0.9558484212460424,0.8911961671821637,0.831026684758028,0.9513656496062992,0.9356041957226381
std,0.017688085051540643,0.011859457416753526,0.010626893493680794,0.017213438089714032,0.019232978974251982,0.0718869014403826,0.04050412112418509,0.03314601529939018
