,folds,test_auc,test_acc,test_f1,val_auc,balanced_acc,sensitivity,specificity,pr_auc
0,0,0.9777462121212122,0.9226804123711341,0.9114828897338403,0.9479166666666667,0.9010416666666667,0.8333333333333334,0.96875,0.9603642589377384
