,folds,test_auc,test_acc,test_f1,val_auc,balanced_acc,sensitivity,specificity,pr_auc
0,0,0.9792850378787878,0.9432989690721649,0.937077989090373,0.9495146780303031,0.9386837121212122,0.9242424242424242,0.953125,0.9575692578645157
1,1,0.9494554924242424,0.9072164948453608,0.8950721153846154,0.9923610294981784,0.8893229166666667,0.8333333333333334,0.9453125,0.9187157755476247
2,2,0.9870725114584558,0.9329896907216495,0.9239146830784083,0.9512049630159867,0.913562110706311,0.8507462686567164,0.9763779527559056,0.9755446290347976
3,3,0.963254593175853,0.917098445595855,0.9078978764018134,0.9589596754951086,0.9078978764018134,0.8787878787878788,0.937007874015748,0.920917304650172
4,4,0.9675495108565975,0.9119170984455959,0.9050224345057172,0.9628314393939394,0.918515867334765,0.9393939393939394,0.8976377952755905,0.9366361927984015
