fold,test_auc,test_acc,test_f1,val_auc,val_acc,balanced_acc,sensitivity,specificity,pr_auc
1,0.9695785984848485,0.9329896907216495,0.9250898505955386,0.942471590909091,0.9020618556701031,0.923532196969697,0.8939393939393939,0.953125,0.9564706988034547
2,0.9520596590909091,0.9072164948453608,0.8987826086956522,0.9938888235985427,0.9536082474226805,0.9076704545454546,0.9090909090909091,0.90625,0.9060911957842598
3,0.9890703960512399,0.9536082474226805,0.948139127335373,0.9658792650918635,0.917098445595855,0.9434128569749677,0.9104477611940298,0.9763779527559056,0.9840507891961479
4,0.9675495108565975,0.9119170984455959,0.9044359653977223,0.9481030780243378,0.8756476683937824,0.914877117633023,0.9242424242424242,0.905511811023622,0.9297176195710437
5,0.9647458840372226,0.9067357512953368,0.8991289198606272,0.9775094696969697,0.9175257731958762,0.9109401097590073,0.9242424242424242,0.8976377952755905,0.9091560965319938
