fold,test_auc,test_acc,test_f1,val_auc,val_acc
1,0.9820075757575758,0.9329896907216495,0.9256376234704408,0.9590435606060606,0.9278350515463918
2,0.9506392045454546,0.9072164948453608,0.8994239631336405,0.9703842989775532,0.9536082474226804
3,0.975437771771066,0.9587628865979382,0.9533653846153847,0.9556191839656407,0.917098445595855
4,0.9436888570746838,0.917098445595855,0.9091764705882353,0.9659985683607732,0.9533678756476685
5,0.971247912192794,0.9378238341968912,0.9314143567874911,0.9809422348484849,0.9381443298969072
