slide_id,coord_mode,scale_ratio,low_patch_count,high_patch_count,child_count_mean,child_count_std,child_count_min,child_count_max,child_count_median,child_count_p25,child_count_p75,child_count_p90,child_count_p95,child_count_nonzero_mean,empty_match_ratio
2465608-B2,center,2.0,259,3741,0.05405405405405406,0.2261243314956961,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.9459459459459459
2465608-B2,center,4.0,259,3741,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2465608-B2,center,0.5,259,3741,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2465608-B2,center,0.25,259,3741,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2466264-B2,top_left,1.0,188,2653,0.8191489361702128,0.3848947343643733,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.18085106382978725
2466264-B2,top_left,2.0,188,2653,0.0425531914893617,0.20184751022351358,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9574468085106383
2466264-B2,top_left,4.0,188,2653,0.031914893617021274,0.17577352810487562,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9680851063829787
2466264-B2,top_left,0.5,188,2653,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2466264-B2,top_left,0.25,188,2653,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2466264-B2,center,1.0,188,2653,0.8191489361702128,0.3848947343643733,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.18085106382978725
2466264-B2,center,2.0,188,2653,0.0425531914893617,0.20184751022351358,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9574468085106383
2466264-B2,center,4.0,188,2653,0.026595744680851064,0.1608987602367465,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.973404255319149
2466264-B2,center,0.5,188,2653,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2466264-B2,center,0.25,188,2653,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2466923-B2,top_left,1.0,115,1560,0.7739130434782608,0.41829612072367633,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.22608695652173913
2466923-B2,top_left,2.0,115,1560,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2466923-B2,top_left,4.0,115,1560,0.008695652173913044,0.09284415871331574,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.991304347826087
2466923-B2,top_left,0.5,115,1560,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
