metric_name,count,mean,std,median,min,max
full_margin,194,8.47748551517725,5.257672582248175,9.869455814361572,-11.571096420288086,16.41697120666504
concept_margin,194,3.9831838941912063,2.4205749898626117,4.776953935623169,-4.820754528045654,8.42538833618164
visual_margin,194,4.4928924441337585,2.946369239329999,5.150605201721191,-6.745931625366211,8.470172882080078
csg_margin,194,0.018454154982764426,0.029596497260191163,0.016835776157677174,-0.07022377103567123,0.1004234254360199
full_top1_margin,194,9.164367854211134,3.9402085572804264,9.905485153198242,0.1531571000814438,16.41697120666504
concept_top1_margin,194,4.3422744694290705,1.693986318904935,4.781507968902588,0.22576141357421875,8.42538833618164
visual_top1_margin,194,4.851418926236556,2.308876049331796,5.179625511169434,0.1719353199005127,8.470172882080078
csg_top1_margin,194,0.027751540456125608,0.021127245170925995,0.02639271318912506,0.0005823494866490364,0.1004234254360199
visual_contribution_ratio,194,0.3574583895082019,0.1467972886326333,0.32874254882335663,0.04612475261092186,0.9350847601890564
concept_contribution_ratio,194,0.6425416085139378,0.14679728724925173,0.6712574064731598,0.06491521745920181,0.9538752436637878
csg_contribution_ratio,194,0.0025228971725548186,0.0024262043972858825,0.002003315952606499,4.918680588161806e-06,0.015364394523203373
