fold,epoch,train_loss,train_acc,train_auc,train_f1,val_loss,val_acc,val_auc,val_f1,duration_seconds
1,1,0.4194016804029553,0.8051724137931034,0.8892493965892454,0.7785803330416656,0.38011723766848987,0.8556701030927836,0.9538352272727273,0.8505228398458999,18.85
1,2,0.28074403029515665,0.9120689655172414,0.9482715414342051,0.9028121396114457,0.2280825016426994,0.9226804123711341,0.9644886363636364,0.9148001756697408,19.41
1,3,0.23545741049892027,0.9189655172413793,0.9622917738297787,0.9091087927073643,0.26666568243334826,0.8969072164948454,0.9608191287878787,0.8875362318840581,17.4
1,4,0.1995433289624823,0.9206896551724137,0.9766944961025601,0.9120273282422612,0.23827668010865627,0.9226804123711341,0.9659090909090909,0.915922683539915,18.4
1,5,0.14330853087863107,0.9396551724137931,0.9858083066249884,0.9328203855381816,0.535372198156372,0.8762886597938144,0.9399857954545454,0.8589603780443476,14.86
1,6,0.17274075374628753,0.943103448275862,0.9802819873646448,0.9365028812564069,0.4912008358155682,0.8711340206185567,0.9518229166666667,0.8455168020385412,16.98
1,7,0.12525663401866075,0.9568965517241379,0.9891847689893035,0.9521311540353437,0.4925846957053521,0.845360824742268,0.9111032196969696,0.8190298507462687,15.88
1,8,0.1378789262543399,0.9603448275862069,0.9887890898059853,0.9557444323908291,0.6151849212376099,0.8350515463917526,0.9424715909090909,0.7923190151211026,17.78
1,9,0.11565561365619687,0.9586206896551724,0.9900420738864928,0.9541012147350927,0.46948064366490283,0.8865979381443299,0.9339488636363636,0.877073732718894,15.71
1,10,0.08241655517150885,0.9741379310344828,0.9939197298830108,0.9712786924212062,0.8169261341496546,0.8505154639175257,0.8915719696969697,0.8189541432019308,18.03
1,11,0.07081436424673554,0.9706896551724138,0.9970192168190032,0.9675272280570019,0.6758380602440124,0.845360824742268,0.908972537878788,0.8251201923076923,18.5
1,12,0.08066507369894524,0.9741379310344828,0.9944736807396563,0.9712087366592206,0.3860851184551309,0.8969072164948454,0.9575639204545454,0.8824669817036229,17.09
2,1,0.424985968870493,0.8172413793103448,0.8882807128880428,0.7942188483217523,0.17286988226954075,0.9432989690721649,0.9801386766952638,0.9379416640009306,15.31
2,2,0.3247525762198805,0.8637931034482759,0.938137923740018,0.8498054551235614,0.2029781796205274,0.9381443298969072,0.9719120930779176,0.9294801890221738,16.2
2,3,0.23074497998430352,0.9224137931034483,0.9629805912528426,0.9134130198951004,0.1879320739148755,0.9587628865979382,0.9777882242331648,0.9533653846153847,19.26
2,4,0.19409281410134616,0.9224137931034483,0.9761092601406738,0.9140426625038285,0.19159452240247934,0.9690721649484536,0.9740275002938066,0.9652951699463328,17.58
2,5,0.17716147787082265,0.9310344827586207,0.9797450949283409,0.9233169390237452,0.12097751920697741,0.9742268041237113,0.988952873428135,0.9713990859501695,18.31
2,6,0.16655145258293688,0.9413793103448276,0.980578031625152,0.9343323343323343,0.20225272716608883,0.9587628865979382,0.97743565636385,0.9533653846153847,16.64
2,7,0.10203931899693845,0.9620689655172414,0.9930985245121371,0.9579261135071684,0.2391206362215875,0.9536082474226804,0.9809613350569985,0.9473255498235135,16.47
2,8,0.12961058904645528,0.9568965517241379,0.9895816806811571,0.9521311540353437,0.16025503757496273,0.9432989690721649,0.9886003055588202,0.9356201164509609,18.67
2,9,0.09635294324479213,0.9603448275862069,0.9938785763393093,0.9557444323908291,0.19845300215131031,0.9639175257731959,0.9790809730873192,0.9602400819792125,17.03
2,10,0.09461840982891356,0.9568965517241379,0.99472473425353,0.9520145610987011,0.24561026902785282,0.9381443298969072,0.9779057468562699,0.9329493087557603,16.9
2,11,0.07078697071177058,0.9741379310344828,0.9969062351261304,0.9712087366592206,0.4213193046008661,0.9484536082474226,0.973322364555177,0.9425899621212122,15.58
