metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9614506598628191,0.913554336164091,0.9214838950910742,0.9700922702833363,0.9171754194311192,0.9033469018543645,0.9310039370078741,0.9243830101601447
std,0.012191120088546946,0.01264878305803767,0.011958164674075247,0.013143013058636204,0.01012885932547368,0.02450928809791364,0.023781755872807706,0.03163987977800908
