metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9279119318181819,0.877073732718894,0.8865979381443299,0.9938888235985427,0.888375946969697,0.8939393939393939,0.8828125,0.8728946648855923
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
