metric_name,count,mean,std,median,min,max
full_margin,193,5.323982763784537,3.576364183597447,6.1841535568237305,-7.557380676269531,10.85643482208252
concept_margin,193,3.9788721914118437,2.6805214070056524,4.725679874420166,-5.71949577331543,7.720335960388184
visual_margin,193,1.3414265589856114,1.0595770040530998,1.5802133083343506,-3.1367506980895996,3.3644371032714844
csg_margin,193,4.4946117239758144e-05,0.009457904968232275,-0.0012739188969135284,-0.02110240049660206,0.026020754128694534
full_top1_margin,193,6.0401260630454425,2.156861234598238,6.262426376342773,0.04536867141723633,10.85643482208252
concept_top1_margin,193,4.472780452182256,1.735181245744186,4.730240821838379,0.020529747009277344,7.720335960388184
visual_top1_margin,193,1.5845421707074259,0.641369433259739,1.6203314065933228,0.03152357041835785,3.3644371032714844
csg_top1_margin,193,0.0076066579529774315,0.005620742062038863,0.0069534615613520145,0.0002644835039973259,0.026020754128694534
visual_contribution_ratio,193,0.18843533040791596,0.17825548621189177,0.12575708329677582,0.0022261454723775387,0.9804877638816833
concept_contribution_ratio,193,0.8115646703641649,0.17825548691619725,0.874242901802063,0.01951221004128456,0.9977738857269287
csg_contribution_ratio,193,0.0008245948320927945,0.0005932057089350945,0.0007370111416094005,1.716279598440451e-06,0.002560724737122655
