metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9628449639552773,0.9076465256115178,0.9162972063458149,0.9632181984449619,0.9095895260855708,0.8882858435097241,0.9308932086614174,0.9159458355021057
std,0.020054551478890206,0.020656494088576557,0.019795377410543425,0.016491660958666436,0.01552488215593298,0.041096419883879354,0.041819663317104544,0.05206879547738809
