fold,test_auc,test_acc,test_f1,val_auc,val_acc,balanced_acc,sensitivity,specificity,pr_auc
1,0.9754971590909091,0.9278350515463918,0.9190220632081098,0.9393939393939394,0.8917525773195877,0.9159564393939394,0.8787878787878788,0.953125,0.9581134077646264
2,0.9372632575757576,0.8969072164948454,0.8843172331544424,0.9891879186743449,0.9536082474226805,0.8815104166666667,0.8333333333333334,0.9296875,0.856766781888981
3,0.9915383711364438,0.9484536082474226,0.9412334908518114,0.9655213552851348,0.9378238341968912,0.9288988130215066,0.8656716417910447,0.9921259842519685,0.9850973602025342
4,0.9661178716296827,0.9119170984455959,0.9038196581948231,0.9538296349319972,0.9222797927461139,0.9112383679312813,0.9090909090909091,0.9133858267716536,0.922543131949558
5,0.9438081603435934,0.8963730569948186,0.8898401826484018,0.9681581439393939,0.9175257731958762,0.9103435934144596,0.9545454545454546,0.8661417322834646,0.8572084957048284
