metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9554190866756056,0.9066092131458154,0.9163025479408151,0.9673877197094342,0.9066291384434308,0.8760289461781999,0.9372293307086614,0.9212016368409046
std,0.02482427116163363,0.03207139518759619,0.027812615698395774,0.015189304506799018,0.03516078851222135,0.061806462619678273,0.01983398223319835,0.04619018940357099
