branch,available,num_samples,logit_space,acc,balanced_acc,macro_f1,auc,pr_auc
full,True,194,post_calibration,0.9226804123711341,0.9010416666666667,0.9114828897338403,0.9719460227272727,0.953204220999718
concept_only,True,194,post_calibration,0.9226804123711341,0.9047111742424243,0.9122092497058557,0.9695785984848485,0.9517162872545208
full_without_visual,True,194,post_calibration,0.9226804123711341,0.9047111742424243,0.9122092497058557,0.9695785984848485,0.9517162872545208
visual_only,True,194,post_calibration,0.9226804123711341,0.8973721590909092,0.9107225034514497,0.9706439393939393,0.9529664583975705
low_only,True,194,post_calibration,0.8402061855670103,0.7945075757575757,0.810325795565648,0.8606770833333333,0.8053352393852267
high_only,True,194,post_calibration,0.9020618556701031,0.8707386363636364,0.8859070789612158,0.9557291666666666,0.8906268032231331
csg_only,True,194,post_calibration,0.6752577319587629,0.7062026515151515,0.669773851017265,0.7611268939393939,0.6127430547991461
