flip_type,fold,sample_id,slide_id,label,pred_full,pred_concept_only,pred_visual_only,pred_full_without_visual,full_correct,concept_correct,visual_correct,full_without_visual_correct,full_margin,concept_margin,visual_margin,csg_margin,visual_contribution_ratio,concept_contribution_ratio,csg_contribution_ratio
concept_only_correct_full_wrong,0,25023961B2,25023961B2,1,0,1,0,1,False,True,False,True,-0.5604181289672852,0.23259878158569336,-0.7899846434593201,-0.001839944045059383,0.22526974976062775,0.7747302651405334,0.0004372144176159054
visual_only_correct_concept_wrong,0,2477977-B3,2477977-B3,0,0,1,0,1,True,False,True,False,0.6854085922241211,-0.11276674270629883,0.7951434254646301,-0.00572649110108614,0.019842464476823807,0.9801575541496277,0.0004239385307300836
visual_only_correct_concept_wrong,0,2485275-B2,2485275-B2,0,1,1,0,1,False,False,True,False,-0.19481515884399414,-0.5757570266723633,0.37790921330451965,-0.0018350151367485523,0.07378677278757095,0.9262132048606873,9.475703700445592e-05
concept_only_wrong_full_correct,0,2477977-B3,2477977-B3,0,0,1,0,1,True,False,True,False,0.6854085922241211,-0.11276674270629883,0.7951434254646301,-0.00572649110108614,0.019842464476823807,0.9801575541496277,0.0004239385307300836
full_without_visual_correct_full_wrong,0,25023961B2,25023961B2,1,0,1,0,1,False,True,False,True,-0.5604181289672852,0.23259878158569336,-0.7899846434593201,-0.001839944045059383,0.22526974976062775,0.7747302651405334,0.0004372144176159054
full_correct_full_without_visual_wrong,0,2477977-B3,2477977-B3,0,0,1,0,1,True,False,True,False,0.6854085922241211,-0.11276674270629883,0.7951434254646301,-0.00572649110108614,0.019842464476823807,0.9801575541496277,0.0004239385307300836
