,folds,test_auc,test_acc,test_f1,val_auc,balanced_acc,sensitivity,specificity,pr_auc
0,0,0.9822443181818181,0.9329896907216495,0.9275849197461739,0.9628314393939394,0.9418797348484849,0.9696969696969697,0.9140625,0.9709364468027261
1,1,0.9377367424242424,0.8917525773195877,0.8830217934361271,0.9769655658714302,0.8959517045454546,0.9090909090909091,0.8828125,0.8891657452534223
2,2,0.9722646609472322,0.9329896907216495,0.922626169657923,0.9749463135289906,0.9065107533200141,0.8208955223880597,0.9921259842519685,0.9757208087354801
3,3,0.9612264376043904,0.927461139896373,0.9175213675213675,0.9612264376043903,0.9084943927463612,0.8484848484848485,0.968503937007874,0.9367051977758247
4,4,0.9751849200668098,0.927461139896373,0.9215447154471545,0.9784564393939394,0.9339656406585541,0.9545454545454546,0.9133858267716536,0.9657071238951113
