metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9636176918957468,0.905710428446295,0.9142139842957107,0.9594293027413933,0.9086397129198319,0.8911352329262776,0.9261441929133858,0.9170096555830897
std,0.017141951750037437,0.030385837752519726,0.029476163169067735,0.016030516709787612,0.024262737756322466,0.0423878705255033,0.050759544945387425,0.042279487199768574
