metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9569869703469054,0.8837982758031864,0.8966561615298329,0.955353058103363,0.8787376200600434,0.821845318860244,0.9356299212598426,0.9303236281045777
std,0.021584745682513527,0.017297560000515678,0.017215137798705454,0.0206088291349046,0.012458824669571083,0.031721010961627404,0.035972558038035944,0.03297592777947714
