metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9679205445793582,0.9112562077729939,0.921478553496074,0.9678016669960862,0.9048593851830683,0.8521031207598371,0.9576156496062993,0.9382819157077318
std,0.011989114847339114,0.007371989727372548,0.006951814498407452,0.016818953606040833,0.009539677221475917,0.0380832825599654,0.024678474364523504,0.024745674998183528
