fold,test_auc,test_acc,test_f1,val_auc,val_acc,balanced_acc,sensitivity,specificity,pr_auc
1,0.9699337121212122,0.9175257731958762,0.9051808406647117,0.9476799242424242,0.8865979381443299,0.8934659090909092,0.8181818181818182,0.96875,0.9506493596072351
2,0.952533143939394,0.9226804123711341,0.9135652122256215,0.995651662945117,0.9587628865979382,0.9120501893939394,0.8787878787878788,0.9453125,0.92057504250239
3,0.988717828181925,0.9329896907216495,0.9219364224471477,0.9634931997136721,0.9067357512953368,0.9029850746268657,0.8059701492537313,1.0,0.9812596822670012
4,0.9612264376043903,0.9119170984455959,0.9010345971706935,0.9558577905034598,0.9326424870466321,0.896683369124314,0.8484848484848485,0.9448818897637795,0.9239261815342512
5,0.9671916010498688,0.9222797927461139,0.914563966356795,0.9763257575757576,0.9329896907216495,0.9191123836793128,0.9090909090909091,0.9291338582677166,0.9149993126277813
