fold,run,test_auc,test_acc,test_f1,val_auc,balanced_acc,sensitivity,specificity,pr_auc,epoch_best_val_auc_epoch,epoch_best_val_auc,epoch_best_val_loss_epoch,epoch_best_val_loss,epoch_last_epoch,epoch_last_val_auc,epoch_last_val_acc,epoch_last_val_f1,epoch_last_val_loss,epoch_last_train_loss,epoch_best_vs_last_val_auc_delta,pred_sample_count,pred_positive_rate_pred,pred_positive_rate_true,pred_prob_mean,pred_prob_std,pred_prob_min,pred_prob_max
fold2,historical_step58C,0.945904356060606,0.9072164948453608,0.8966619318181819,0.9936537783523328,0.8966619318181819,0.8636363636363636,0.9296875,0.9102771277013492,9,0.9951815724526972,18,0.1299507639079595,20,0.9936537783523328,0.9536082474226804,0.94774176169525,0.1742536399449199,0.0368395584438734,0.0015277941003644102,194,0.3402061855670103,0.3402061855670103,0.34457219420228846,0.4465655560616782,6.158141331980005e-06,0.9999983310699463
fold2,new_server_oldcode,0.927911931818182,0.8865979381443299,0.877073732718894,0.9938888235985428,0.888375946969697,0.8939393939393939,0.8828125,0.8728946648855923,8,0.9948290045833824,8,0.1075985456463405,20,0.9938888235985428,0.9742268041237112,0.9713990859501695,0.123141959674726,0.039576029860272,0.0009401809848396114,194,0.38144329896907214,0.3402061855670103,0.3708966869853893,0.45617606218720474,1.4997947801020928e-05,0.9999983310699463
fold2,new_server_currentcode,0.927911931818182,0.8865979381443299,0.877073732718894,0.9938888235985428,0.888375946969697,0.8939393939393939,0.8828125,0.8728946648855923,8,0.9948290045833824,8,0.1075985456463405,20,0.9938888235985428,0.9742268041237112,0.9713990859501695,0.123141959674726,0.039576029860272,0.0009401809848396114,194,0.38144329896907214,0.3402061855670103,0.3708966869853893,0.45617606218720474,1.4997947801020928e-05,0.9999983310699463
fold5,historical_step58C,0.9621808637556668,0.927461139896373,0.9220157007619488,0.9644886363636364,0.937604390360296,0.9696969696969696,0.905511811023622,0.9044907032405958,2,0.9846117424242424,5,0.1924325665507043,20,0.9644886363636364,0.9123711340206184,0.903440199092373,0.4547204740989662,0.0944561116823569,0.020123106060606077,193,0.39378238341968913,0.34196891191709844,0.3949591862928706,0.47733945535250105,2.3636659534531645e-05,0.9999945163726807
fold5,new_server_oldcode,0.9677881173944166,0.8963730569948186,0.8898401826484018,0.9745501893939394,0.9103435934144596,0.9545454545454546,0.8661417322834646,0.9385448579524384,3,0.984966856060606,5,0.1948967345692601,20,0.9745501893939394,0.8865979381443299,0.8785291438979963,0.4078075485996339,0.0731337926834779,0.010416666666666519,193,0.41450777202072536,0.34196891191709844,0.42287613410207714,0.4690774253741767,0.00012289213191252202,0.9999934434890747
fold5,new_server_currentcode,0.9677881173944166,0.8963730569948186,0.8898401826484018,0.9745501893939394,0.9103435934144596,0.9545454545454546,0.8661417322834646,0.9385448579524384,3,0.984966856060606,5,0.1948967345692601,20,0.9745501893939394,0.8865979381443299,0.8785291438979963,0.4078075485996339,0.0731337926834779,0.010416666666666519,193,0.41450777202072536,0.34196891191709844,0.42287613410207714,0.4690774253741767,0.00012289213191252202,0.9999934434890747
