metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9770951704545454,0.9375201288244767,0.9432989690721649,0.9574455492424243,0.9423532196969697,0.9393939393939394,0.9453125,0.9502692268851066
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
