,folds,test_auc,test_acc,test_f1,val_auc,balanced_acc,sensitivity,specificity,pr_auc
0,0,0.9691051136363636,0.9020618556701031,0.8959550625229344,0.927142518939394,0.9184422348484849,0.9696969696969697,0.8671875,0.9421986616229654
1,1,0.9428267045454546,0.8969072164948454,0.8843172331544424,0.9915383711364437,0.8815104166666667,0.8333333333333334,0.9296875,0.9214362661359715
2,2,0.9889528734281349,0.9432989690721649,0.935087452471483,0.9584824624194702,0.9214361264543425,0.8507462686567164,0.9921259842519685,0.981157008301777
3,3,0.9347411119064664,0.917098445595855,0.9072115384615385,0.9288952517298974,0.9042591267000716,0.8636363636363636,0.9448818897637795,0.9093769653122941
4,4,0.9457170126461465,0.8808290155440415,0.8639386973180077,0.9367897727272727,0.8548675733715103,0.7727272727272727,0.937007874015748,0.9000468587347215
