metric_name,count,mean,std,median,min,max
full_margin,193,7.749016735683451,5.087786860687218,8.918802261352539,-15.163494110107422,16.6514892578125
concept_margin,193,4.346290425933087,2.7533314972961804,5.046267032623291,-7.622198581695557,8.962601661682129
visual_margin,193,3.400686620971082,2.621196919302971,3.7617666721343994,-7.547749042510986,8.397541999816895
csg_margin,193,0.0014386012935480152,0.05335144660188345,0.001386498799547553,-0.12890677154064178,0.12103764712810516
full_top1_margin,193,8.49702461781897,3.7058613241542204,8.979270935058594,0.024764060974121094,16.6514892578125
concept_top1_margin,193,4.759994467305396,1.9528255098146532,5.07330846786499,0.35445350408554077,8.962601661682129
visual_top1_margin,193,3.877883053814191,1.8431944565769016,3.9035801887512207,0.024021871387958527,8.397541999816895
csg_top1_margin,193,0.04457249031691701,0.02935540044257203,0.04078914597630501,0.00024388544261455536,0.12890677154064178
visual_contribution_ratio,193,0.3833975270873061,0.19461232938012948,0.3229306936264038,0.012373363599181175,0.9742774367332458
concept_contribution_ratio,193,0.6166024768310044,0.19461232660471733,0.6770692467689514,0.02572253905236721,0.9876266717910767
csg_contribution_ratio,193,0.00478616759692677,0.008167511368038559,0.003491461044177413,3.245905463700183e-05,0.09496001899242401
