metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9613673896311214,0.8901960860933527,0.9008279472250414,0.9632779919746295,0.8898387530627108,0.854862053369516,0.9248154527559056,0.9316589009769263
std,0.0143475196409521,0.03323113081046615,0.03298595762117926,0.01790915997012406,0.02485056351735276,0.05237781094942204,0.06313106083502348,0.027872240182747324
