metric_name,count,mean,std,median,min,max
full_margin,193,6.00341718493348,3.8707343409473625,6.632091522216797,-11.035894393920898,12.10496711730957
concept_margin,193,3.405936863138268,2.1545336879724504,3.908374071121216,-4.966230869293213,6.097756862640381
visual_margin,193,2.594743912199927,1.8981564047852986,2.873076915740967,-6.19526481628418,6.095059394836426
csg_margin,193,0.0019882776813070083,0.010520133104507667,0.001618681475520134,-0.029696175828576088,0.030314715579152107
full_top1_margin,193,6.773663537489935,2.26739597675906,6.745120048522949,0.7748794555664062,12.10496711730957
concept_top1_margin,193,3.8300229903947502,1.2543305869426795,3.942969560623169,0.19695830345153809,6.097756862640381
visual_top1_margin,193,2.9585594987699406,1.2580220185530107,2.9208621978759766,0.05435661971569061,6.19526481628418
csg_top1_margin,193,0.008649587139024018,0.006309603077767415,0.007931703701615334,1.4869961887598038e-05,0.030314715579152107
visual_contribution_ratio,193,0.36901033292355623,0.2618644421926449,0.24961499869823456,0.011331679299473763,0.9958782196044922
concept_contribution_ratio,193,0.6309896703360728,0.2618644391955097,0.7503849864006042,0.004121783655136824,0.9886683225631714
csg_contribution_ratio,193,0.001220124226702568,0.0010508495606164532,0.0009903295431286097,4.2202900658594444e-06,0.00665097264572978
