metric_name,count,mean,std,median,min,max
full_margin,193,8.459654138495885,5.833329768672844,9.86629581451416,-13.188838958740234,15.352583885192871
concept_margin,193,4.194849231082541,2.7061812519980495,4.958465576171875,-6.616279125213623,7.205138206481934
visual_margin,193,4.265884973842246,3.242727991538859,4.996494293212891,-6.826796531677246,8.405790328979492
csg_margin,193,0.010054392560681935,0.013323081749144733,0.01141833234578371,-0.017361503094434738,0.04102667421102524
full_top1_margin,193,9.467847344788863,3.9941646171420886,10.021896362304688,0.075897216796875,15.352583885192871
concept_top1_margin,193,4.632775664329529,1.8594533293889381,5.036440372467041,0.19951391220092773,7.205138206481934
visual_top1_margin,193,4.906768620631856,2.153295414183863,5.054075241088867,0.2646385729312897,8.405790328979492
csg_top1_margin,193,0.01379304725183367,0.009399317239426138,0.012536538764834404,0.0001195976510643959,0.04102667421102524
visual_contribution_ratio,193,0.33435488677308584,0.1641351112276115,0.30007463693618774,0.004253797698765993,0.8365832567214966
concept_contribution_ratio,193,0.6656451095571172,0.16413510988242277,0.6999253034591675,0.16341671347618103,0.9957461953163147
csg_contribution_ratio,193,0.001065828374045802,0.0009222900159724409,0.0011189376236870885,3.8591725370906715e-08,0.007153532467782497
