metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9668576186711396,0.926994049670131,0.9338977618716948,0.9728429646239098,0.9288116476271113,0.9124830393487111,0.9451402559055119,0.9366671934900095
std,0.00661906289795438,0.011442175138844766,0.011410189569705029,0.007685159432419527,0.005313244239977865,0.021731765441369198,0.027427150678496277,0.021050424488326606
