branch,available,num_samples,logit_space,acc,balanced_acc,macro_f1,auc,pr_auc
full,True,194,post_calibration,0.9072164948453608,0.9076704545454546,0.8987826086956522,0.9520596590909091,0.9069931593178021
concept_only,True,194,post_calibration,0.9123711340206185,0.907907196969697,0.903440199092373,0.9545454545454546,0.9113266031212292
full_without_visual,True,194,post_calibration,0.9123711340206185,0.907907196969697,0.903440199092373,0.9545454545454546,0.9113266031212292
visual_only,True,194,post_calibration,0.8608247422680413,0.868844696969697,0.8513409961685823,0.9382102272727273,0.8876228788571952
low_only,True,194,post_calibration,0.7731958762886598,0.7620738636363636,0.754147465437788,0.8442234848484849,0.7259627891245461
high_only,True,194,post_calibration,0.8969072164948454,0.8925189393939394,0.8867880485527544,0.9412878787878789,0.9030405696014191
csg_only,True,194,post_calibration,0.8144329896907216,0.8153409090909092,0.8012295081967213,0.8868371212121212,0.7308653441677795
