,folds,test_auc,test_acc,test_f1,val_auc,balanced_acc,sensitivity,specificity,pr_auc
0,0,0.9747869318181818,0.9226804123711341,0.9135652122256215,0.9476799242424243,0.9120501893939394,0.8787878787878788,0.9453125,0.9528239271742597
