fold,test_auc,test_acc,test_f1,val_auc,val_acc,balanced_acc,sensitivity,specificity,pr_auc
1,0.9757339015151515,0.9072164948453608,0.8987826086956522,0.9509943181818181,0.9175257731958762,0.9076704545454546,0.9090909090909091,0.90625,0.9547979037555255
2,0.9545454545454546,0.9123711340206185,0.9020405738557045,0.9923610294981784,0.9742268041237113,0.9005681818181819,0.8636363636363636,0.9375,0.9209130872748003
3,0.9920084616288636,0.9587628865979382,0.9544012222352802,0.971009305654975,0.8911917098445595,0.9544012222352802,0.9402985074626866,0.968503937007874,0.9861523885446121
4,0.9681460272011454,0.9119170984455959,0.9024933876192458,0.966595084705321,0.9430051813471503,0.9039608685277977,0.8787878787878788,0.9291338582677166,0.9433541685814426
5,0.9606299212598424,0.9222797927461139,0.914563966356795,0.9746685606060607,0.9175257731958762,0.9191123836793128,0.9090909090909091,0.9291338582677166,0.9167779601908418
