,folds,test_auc,test_acc,test_f1,val_auc,balanced_acc,sensitivity,specificity,pr_auc
0,0,0.9635416666666667,0.9175257731958762,0.9074537865235539,0.9428267045454546,0.9044744318181819,0.8636363636363636,0.9453125,0.9262778907721504
1,1,0.9423532196969697,0.8814432989690721,0.8631078386255561,0.9821365612880479,0.8514441287878788,0.7575757575757576,0.9453125,0.9114069693061562
2,2,0.991185803267129,0.9329896907216495,0.922626169657923,0.9508470532092579,0.9065107533200141,0.8208955223880597,0.9921259842519685,0.9859717121374434
3,3,0.9661178716296827,0.9326424870466321,0.923095785440613,0.9559770937723694,0.9124314006203771,0.8484848484848485,0.9763779527559056,0.9518027113480076
4,4,0.9627773801002147,0.917098445595855,0.9085524757166548,0.9696969696969697,0.9115366261035552,0.8939393939393939,0.9291338582677166,0.8920125240246872
