metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9651951882721326,0.90496721119286,0.9163399391058169,0.9602968765024199,0.8972794681300014,0.8369063772048847,0.9576525590551181,0.9334943615176889
std,0.015535114230935645,0.02196236903722486,0.018776284646593637,0.01398928286163792,0.023111512598775908,0.046154117589557495,0.023051801767416245,0.032710063246961386
