fold,epoch,train_loss,train_acc,train_auc,train_f1,val_loss,val_acc,val_auc,val_f1,duration_seconds
1,1,0.5722463008016347,0.7862068965517242,0.8504728366240651,0.7553441918057994,0.34097753392206026,0.8762886597938144,0.9717092803030303,0.8477436232831916,14.0
1,2,0.27427165948400467,0.9310344827586207,0.9597066698321002,0.9233169390237452,0.27354391501525166,0.9226804123711341,0.9657907196969697,0.9148001756697408,14.7
1,3,0.2307656705692603,0.9344827586206896,0.9706669832100133,0.926972472200501,0.33233561184132454,0.9072164948453608,0.9571496212121213,0.8994239631336405,14.05
1,4,0.20841706900712872,0.9379310344827586,0.9779738587952889,0.9311518221026391,0.32744916322036194,0.9020618556701031,0.9649621212121212,0.8953881084149283,13.41
1,5,0.20027836209387873,0.9413793103448276,0.9790817605085796,0.9346595803899219,0.340321224325663,0.9123711340206185,0.9595170454545454,0.8996806083650191,13.82
1,6,0.16754677389559722,0.9517241379310345,0.9863226895633022,0.9465789473684211,0.3003755697306034,0.9278350515463918,0.9679214015151516,0.9190220632081098,12.31
1,7,0.14797898075374744,0.9603448275862069,0.9888946042548701,0.956066249724179,0.36320505041410645,0.8917525773195876,0.9425899621212122,0.8807202459376373,14.89
1,8,0.10744961505476787,0.9672413793103448,0.9949484957596381,0.9635310664350127,0.36851366252527984,0.9226804123711341,0.9566761363636364,0.915922683539915,13.54
1,9,0.10498688780634408,0.9672413793103448,0.9951331460451865,0.9637069019460609,0.36893234548150544,0.9175257731958762,0.9598721590909092,0.9100289855072464,12.76
1,10,0.09325757041635746,0.9793103448275862,0.9930096677613791,0.9770506073675465,0.48094338157496863,0.8917525773195876,0.9518229166666667,0.8727312486332823,14.64
1,11,0.06016923792809268,0.9862068965517241,0.9983645260422849,0.9847004049116976,0.4427595161130777,0.9175257731958762,0.9518229166666666,0.9081439393939394,14.05
1,12,0.06489073324101527,0.9810344827586207,0.99782376449175,0.9788864068834284,0.5578252710302248,0.8814432989690721,0.9498106060606061,0.8733645522917554,13.28
1,13,0.10909605333039633,0.9672413793103448,0.9946715203313153,0.9637927578944601,0.5491451036563676,0.8917525773195876,0.9437736742424242,0.8780641106222502,14.57
1,14,0.04835482149564055,0.9879310344827587,0.9989184768989303,0.9866288586117067,0.6015552167355241,0.9020618556701031,0.9446022727272727,0.8920802225150051,12.48
1,15,0.021379726782420064,1.0,1.0,1.0,0.6103505562833308,0.8917525773195876,0.9412878787878789,0.879876160990712,13.22
1,16,0.016991251856830033,0.9982758620689656,1.0,0.9980852461614138,0.7702952513553232,0.8865979381443299,0.9453125,0.877819764113134,11.71
1,17,0.07802646693470361,0.9862068965517241,0.9937218902913518,0.9847004049116976,0.48668025471132065,0.8969072164948454,0.9504024621212122,0.8851799242424243,13.26
1,18,0.09075308428902394,0.9775862068965517,0.9961091546973715,0.9752266238225253,0.5366843387809493,0.8762886597938144,0.9485085227272727,0.8538606403013183,13.69
1,19,0.03137170026188085,0.9948275862068966,0.9997230245716773,0.9942695108335886,0.6456541025781166,0.8814432989690721,0.9419981060606061,0.8684357953707799,14.04
1,20,0.015362949324762981,0.9982758620689656,1.0,0.9980898369445295,0.596595761904872,0.9123711340206185,0.9493371212121211,0.9020405738557045,14.43
