metric_name,count,mean,std,median,min,max
full_margin,193,6.436809469381145,4.312251091614603,7.229574203491211,-9.991920471191406,13.25114631652832
concept_margin,193,3.5761536679428474,2.4365610314079067,4.079692840576172,-5.302934646606445,7.210776329040527
visual_margin,193,2.860094041481537,2.0100665512661178,3.234098434448242,-4.690764427185059,6.174871921539307
csg_margin,193,0.005507820998825171,0.010971589276282381,0.003565405961126089,-0.016271241009235382,0.03806830942630768
full_top1_margin,193,7.058772113039086,3.194019705391284,7.388885974884033,0.01365041732788086,13.25114631652832
concept_top1_margin,193,3.9529943656118425,1.7605511244941665,4.218003273010254,0.11328744888305664,7.210776329040527
visual_top1_margin,193,3.1607323697348333,1.4934109794518995,3.2615580558776855,0.06446239352226257,6.174871921539307
csg_top1_margin,193,0.009128579906660852,0.00820858649770116,0.006237185560166836,5.151465302333236e-05,0.03806830942630768
visual_contribution_ratio,193,0.31001431393374357,0.21704632475580604,0.2509453594684601,0.0012408527545630932,0.9779046177864075
concept_contribution_ratio,193,0.6899856914008529,0.21704631789480913,0.7490546703338623,0.02209543064236641,0.9987591505050659
csg_contribution_ratio,193,0.0011009338080333671,0.001053773708497211,0.0007741067092865705,2.8239375637895137e-07,0.005330497398972511
