fold,test_auc,test_acc,test_f1,val_auc,val_acc,balanced_acc,sensitivity,specificity,pr_auc
1,0.9737215909090908,0.9226804123711341,0.9141972578505086,0.9512310606060607,0.9072164948453608,0.915719696969697,0.8939393939393939,0.9375,0.9469309041435543
