metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9652255121137333,0.9184433783483577,0.9266599006463329,0.9687771965824066,0.9175066028572243,0.8882858435097241,0.9467273622047244,0.9419893370535757
std,0.010915613948944252,0.017167340583506652,0.01640710707123053,0.007608445905775253,0.014148066459166409,0.033733537317398074,0.032097594553738014,0.018447892461497528
