flip_type,fold,sample_id,slide_id,label,pred_full,pred_concept_only,pred_visual_only,pred_full_without_visual,full_correct,concept_correct,visual_correct,full_without_visual_correct,full_margin,concept_margin,visual_margin,csg_margin,visual_contribution_ratio,concept_contribution_ratio,csg_contribution_ratio
concept_only_correct_full_wrong,0,2469927-B2,2469927-B2,0,1,0,1,0,False,True,False,True,-2.1212217807769775,1.5308706760406494,-3.658128261566162,-0.004162922501564026,0.4979466497898102,0.5020533204078674,0.0001712285738904029
visual_only_correct_concept_wrong,0,25023687B2,25023687B2,0,1,1,0,1,False,False,True,False,-0.5200185775756836,-1.2752659320831299,0.749211311340332,-0.0037936815060675144,0.13187161087989807,0.8681283593177795,0.0001234259980265051
visual_only_correct_concept_wrong,0,25023977B2,25023977B2,0,1,1,0,1,False,False,True,False,-0.9462188482284546,-1.9816769361495972,1.0294222831726074,-0.02613046020269394,0.1489623337984085,0.8510376811027527,0.0009393849759362638
visual_only_correct_concept_wrong,0,25020556B4,25020556B4,1,1,0,1,0,True,False,True,False,0.9286354780197144,-0.8813853859901428,1.816056728363037,0.012244138866662979,0.4427594244480133,0.5572405457496643,0.0004951698938384652
visual_only_correct_concept_wrong,0,25033447B4,25033447B4,1,0,0,1,0,False,False,True,False,-1.5130869150161743,-1.6018526554107666,0.09480166435241699,0.009216728620231152,0.49678686261177063,0.5032130479812622,0.002462292555719614
concept_only_wrong_full_correct,0,25020556B4,25020556B4,1,1,0,1,0,True,False,True,False,0.9286354780197144,-0.8813853859901428,1.816056728363037,0.012244138866662979,0.4427594244480133,0.5572405457496643,0.0004951698938384652
full_without_visual_correct_full_wrong,0,2469927-B2,2469927-B2,0,1,0,1,0,False,True,False,True,-2.1212217807769775,1.5308706760406494,-3.658128261566162,-0.004162922501564026,0.4979466497898102,0.5020533204078674,0.0001712285738904029
full_correct_full_without_visual_wrong,0,25020556B4,25020556B4,1,1,0,1,0,True,False,True,False,0.9286354780197144,-0.8813853859901428,1.816056728363037,0.012244138866662979,0.4427594244480133,0.5572405457496643,0.0004951698938384652
