branch,available,num_samples,logit_space,acc,balanced_acc,macro_f1,auc,pr_auc
full,True,194,post_calibration,0.9329896907216495,0.9308712121212122,0.9261601522471088,0.9723011363636364,0.9410570211702117
concept_only,True,194,post_calibration,0.9329896907216495,0.9272017045454546,0.9256376234704408,0.9730113636363636,0.9448484719126148
full_without_visual,True,194,post_calibration,0.9329896907216495,0.9272017045454546,0.9256376234704408,0.9730113636363636,0.9448484719126148
visual_only,True,194,post_calibration,0.9381443298969072,0.9384469696969697,0.9320728291316527,0.9705255681818181,0.9355501595025459
low_only,True,194,post_calibration,0.7938144329896907,0.7666903409090908,0.7686344663088849,0.8684895833333333,0.7896020642794864
high_only,True,194,post_calibration,0.8969072164948454,0.8888494318181819,0.8860030555882008,0.9551373106060607,0.9117516158680875
csg_only,True,194,post_calibration,0.2422680412371134,0.34138257575757575,0.2103558078360792,0.2837357954545454,0.29520058113819775
