metric_name,count,mean,std,median,min,max
full_margin,193,6.030816760087878,3.9448418529412748,6.758625030517578,-9.163946151733398,12.279732704162598
concept_margin,193,3.394638575960935,2.131234768440464,3.860792636871338,-4.544337749481201,6.583150863647461
visual_margin,193,2.635771598338772,1.9862615940513875,3.1269311904907227,-4.626181125640869,5.937985420227051
csg_margin,193,-0.001176422146399906,0.008338363038531636,-0.0016584701370447874,-0.02149352617561817,0.03557958826422691
full_top1_margin,193,6.591705533506957,2.912378100111277,6.803703784942627,0.019796013832092285,12.279732704162598
concept_top1_margin,193,3.734018645678777,1.4569960375151316,3.901285171508789,0.16601745784282684,6.583150863647461
visual_top1_margin,193,2.9524068248318267,1.4750664321647804,3.221257209777832,0.0033099204301834106,5.937985420227051
csg_top1_margin,193,0.006652962380219154,0.00516239855070096,0.005718514788895845,0.0001008098479360342,0.03557958826422691
visual_contribution_ratio,193,0.3395122173073378,0.22039184405172965,0.3012101352214813,0.003815797623246908,0.9611299633979797
concept_contribution_ratio,193,0.6604877812643125,0.22039184160643824,0.6987898349761963,0.038869988173246384,0.996184229850769
csg_contribution_ratio,193,0.0009166744872455152,0.0011527156151921172,0.0004576905630528927,1.7874318700705771e-06,0.007390684448182583
